age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,location,offspring,pets,smokes,speaks
41,single,m,straight,average,strictly anything,socially,never,graduated from college/university,white,73,70000,artistic / musical / writer,"oakland, california","has a kid, and might want more",likes dogs and likes cats,no,"english (fluently), french (poorly)"
30,seeing someone,m,straight,average,mostly anything,socially,never,dropped out of college/university,asian,73,100000,sales / marketing / biz dev,"emeryville, california",doesn't have kids,has dogs,no,english (fluently)
34,single,m,straight,fit,strictly anything,socially,sometimes,graduated from college/university,white,69,70000,computer / hardware / software,"san francisco, california",doesn't have kids,has dogs,no,english (fluently)
25,single,m,straight,athletic,mostly anything,socially,never,graduated from college/university,white,69,80000,science / tech / engineering,"crockett, california","doesn't have kids, but might want them",likes dogs and likes cats,no,"english (fluently), spanish (poorly)"
32,single,m,straight,fit,anything,socially,never,graduated from masters program,white,70,100000,computer / hardware / software,"san francisco, california","doesn't have kids, but might want them",likes dogs,no,"english (fluently), french (poorly), c++ (okay), lisp (poorly)"
23,single,m,straight,athletic,mostly anything,socially,never,working on college/university,"asian, pacific islander, white",70,20000,other,"san bruno, california","doesn't have kids, but might want them",has dogs and likes cats,no,"english (fluently), french (okay), tagalog (okay)"
23,single,f,straight,curvy,mostly anything,socially,never,graduated from college/university,pacific islander,60,30000,entertainment / media,"richmond, california",doesn't want kids,likes dogs and likes cats,no,"english (fluently), tagalog (poorly), german (poorly)"
34,single,m,straight,athletic,vegetarian,socially,never,graduated from college/university,white,72,250000,computer / hardware / software,"san francisco, california",doesn't have kids,likes dogs and likes cats,no,"english (fluently), french (fluently), german (okay), spanish (poorly), c++ (fluently)"
44,single,m,straight,average,mostly anything,socially,never,graduated from college/university,"hispanic / latin, white",67,100000,sales / marketing / biz dev,"san mateo, california","has a kid, and wants more",has cats,no,english
19,single,f,gay,curvy,mostly anything,socially,never,graduated from high school,white,65,20000,student,"alameda, california","doesn't have kids, but wants them",likes dogs and has cats,yes,"english, french (poorly), spanish (poorly)"
24,single,m,straight,average,mostly anything,very often,often,working on college/university,white,73,20000,student,"emeryville, california","doesn't have kids, but might want them",likes dogs and likes cats,yes,english
25,single,m,straight,skinny,mostly anything,not at all,never,graduated from college/university,white,72,20000,entertainment / media,"pleasant hill, california","doesn't have kids, but might want them",likes dogs and likes cats,no,"english (fluently), french (poorly), german (poorly), spanish (poorly)"
28,single,m,straight,average,mostly anything,socially,sometimes,graduated from two-year college,white,64,30000,construction / craftsmanship,"oakland, california","doesn't have kids, but might want them",likes dogs and has cats,trying to quit,english (fluently)
22,available,m,straight,athletic,mostly anything,socially,never,graduated from college/university,white,68,100000,computer / hardware / software,"menlo park, california",doesn't have kids,likes dogs and likes cats,no,english
27,single,m,straight,fit,strictly other,socially,never,graduated from college/university,"asian, native american, white, other",65,30000,other,"san francisco, california","doesn't have kids, and doesn't want any",likes dogs and likes cats,no,"english (fluently), chinese (okay), other (poorly)"
27,single,m,straight,athletic,strictly anything,socially,never,graduated from college/university,white,67,70000,science / tech / engineering,"san mateo, california","doesn't have kids, but might want them",likes dogs and dislikes cats,no,english (fluently)
24,single,m,straight,skinny,strictly anything,socially,never,graduated from college/university,white,72,60000,entertainment / media,"novato, california","doesn't have kids, but wants them",likes dogs and likes cats,no,"english (fluently), german (poorly)"
61,single,m,straight,fit,strictly anything,socially,never,graduated from masters program,white,71,80000,other,"albany, california",doesn't have kids,has cats,no,english
22,single,m,straight,thin,strictly anything,socially,sometimes,dropped out of college/university,white,72,30000,sales / marketing / biz dev,"san francisco, california","doesn't have kids, but might want them",likes dogs and likes cats,yes,"english (fluently), english (fluently), english (fluently), english (fluently), english (fluently)"
60,single,f,gay,thin,mostly anything,not at all,never,graduated from masters program,white,64,50000,other,"san francisco, california",doesn't want kids,has dogs,no,english
37,single,m,straight,athletic,strictly anything,socially,never,graduated from two-year college,asian,67,80000,medicine / health,"san francisco, california","doesn't have kids, but wants them",likes dogs and likes cats,no,"english (fluently), tagalog (fluently), spanish (poorly)"
36,single,f,straight,average,anything,socially,never,graduated from law school,white,66,100000,law / legal services,"san francisco, california",doesn't have kids,likes dogs and likes cats,no,english
25,single,m,straight,average,mostly vegan,rarely,never,graduated from college/university,hispanic / latin,70,50000,sales / marketing / biz dev,"berkeley, california","doesn't have kids, but might want them",likes dogs and dislikes cats,no,"english (fluently), spanish (okay), hebrew (poorly), arabic (poorly)"
55,single,m,straight,skinny,mostly anything,not at all,never,graduated from high school,white,70,50000,transportation,"castro valley, california",doesn't want kids,likes dogs and likes cats,no,english
24,single,m,straight,average,mostly anything,socially,never,graduated from college/university,white,68,40000,artistic / musical / writer,"san francisco, california","doesn't have kids, but wants them",likes dogs and dislikes cats,no,"english (fluently), french (okay), hebrew (poorly)"
25,single,m,straight,overweight,mostly vegetarian,socially,sometimes,working on college/university,white,74,20000,student,"berkeley, california",doesn't want kids,likes dogs and likes cats,sometimes,english (fluently)
28,single,m,straight,athletic,mostly vegan,socially,never,graduated from masters program,white,66,60000,other,"oakland, california","doesn't have kids, but might want them",likes dogs and likes cats,no,"english (fluently), spanish (okay), portuguese (okay), icelandic (poorly), c++ (okay)"
22,single,m,straight,average,mostly anything,socially,sometimes,working on college/university,white,67,20000,student,"san francisco, california",doesn't have kids,likes dogs and likes cats,sometimes,"english (fluently), french (fluently), italian (fluently), german (poorly), ancient greek (poorly)"
22,single,m,gay,athletic,mostly anything,socially,never,working on college/university,white,73,20000,sales / marketing / biz dev,"san francisco, california","doesn't have kids, but might want them",likes dogs,yes,english
58,single,f,straight,fit,mostly anything,socially,never,graduated from college/university,white,66,80000,sales / marketing / biz dev,"green brae, california",has kids,likes dogs and has cats,no,"english (fluently), spanish (poorly), french (poorly)"
32,available,f,straight,skinny,mostly vegetarian,socially,never,graduated from college/university,"hispanic / latin, other",63,1000000,education / academia,"oakland, california",has kids,likes dogs and has cats,when drinking,"english (fluently), spanish (fluently)"
